sample,assembler,classification,binning,unmerged.nb_bins,unmerged.nb_ctgs,unmerged.len_ctgs,unmerged.n.Dissimilarity,unmerged.n.Extra_ctgs,unmerged.n.Missing_ctgs,unmerged.n.Cuts,unmerged.n.Joins,unmerged.u.Dissimilarity,unmerged.u.Extra_ctgs,unmerged.u.Missing_ctgs,unmerged.u.Cuts,unmerged.u.Joins,unmerged.w.Precision,unmerged.w.Recall,unmerged.w.F1,unmerged.u.Precision,unmerged.u.Recall,unmerged.u.F1,merged.nb_bins,merged.nb_ctgs,merged.len_ctgs,merged.n.Dissimilarity,merged.n.Extra_ctgs,merged.n.Missing_ctgs,merged.n.Cuts,merged.n.Joins,merged.u.Dissimilarity,merged.u.Extra_ctgs,merged.u.Missing_ctgs,merged.u.Cuts,merged.u.Joins,merged.w.Precision,merged.w.Recall,merged.w.F1,merged.u.Precision,merged.u.Recall,merged.u.F1
ecol-SAMN12603262,UNICYCLER,rfplasmid,mobrecon,1.0,2.0,66340.0,0.06705301642081367,0.06705301642081367,0.0,0.0,0.0,36.64696440361739,36.64696440361739,0.0,0.0,0.0,0.9797558034368405,1.0,0.9897743971615006,0.5,1.0,0.6666666666666666,1.0,2.0,66340.0,0.06705301642081367,0.06705301642081367,0.0,0.0,0.0,36.64696440361739,36.64696440361739,0.0,0.0,0.0,0.9797558034368405,1.0,0.9897743971615006,0.5,1.0,0.6666666666666666
ecol-SAMN12603262,UNICYCLER,plasclass,plasbinflow,1.0,17.0,25854.0,1.0,0.679504736518825,0.32049526348117496,0.0,0.0,795.472261769235,540.5271696415379,254.94509212769717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,25854.0,1.0,0.679504736518825,0.32049526348117496,0.0,0.0,795.472261769235,540.5271696415379,254.94509212769717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN12603262,UNICYCLER,plasgraph2,plasbinflow,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,254.94509212769717,0.0,254.94509212769717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,254.94509212769717,0.0,254.94509212769717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN12603262,UNICYCLER,mlplasmids,plasbinflow,1.0,1.0,64997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ecol-SAMN12603262,UNICYCLER,rfplasmid,plasbinflow,1.0,1.0,64997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
kpne-SAMN36766249,UNICYCLER,plasclass,gplascc,13.0,61.0,380281.0,0.2311700915414833,0.07975155659369751,0.022705735159464654,0.12311180516312095,0.005600994625200176,1393.5383172407007,480.75790960598516,136.87459201509802,742.1419295873493,33.76388603226826,0.4177647581656722,0.9633514760815802,0.5827956930114774,0.3442622950819672,0.9111111111111111,0.4997098084735926,2.0,61.0,380281.0,0.22563457153448915,0.07975155659369751,0.02270573515946465,0.12317727978132699,0.0,1360.1691249539272,480.7579096059852,136.87459201509802,742.5366233328439,0.0,0.41701531236112244,0.964826005525605,0.5823349075763785,0.32786885245901637,0.9555555555555556,0.48822026681805275
kpne-SAMN36766249,UNICYCLER,plasgraph2,gplascc,10.0,44.0,311252.0,0.31854336292447466,0.07404393819380088,0.1492642854477726,0.0888972337770623,0.006337905505838899,1696.974148984861,394.453828359011,795.1747336566642,473.58170093691746,33.76388603226826,0.5104159973269248,0.7618738423650417,0.6112956104124809,0.45454545454545453,0.7111111111111111,0.5545927209705374,2.0,44.0,311252.0,0.31228408603139535,0.07404393819380091,0.14926428544777265,0.0889758623898218,0.0,1663.6291406902997,394.453828359011,795.1747336566642,474.0005786746244,0.0,0.5095003405600607,0.7633483718090666,0.6111115195753103,0.4318181818181818,0.7555555555555555,0.5495533815397703
kpne-SAMN36766249,UNICYCLER,mlplasmids,gplascc,16.0,65.0,391852.0,0.205597189845453,0.07656384878092404,0.0,0.12354828035080431,0.005485060713724642,1265.575797388518,471.29707387970325,0.0,760.5148374765463,33.76388603226826,0.4054285801782306,0.9985254705559752,0.5767008736327233,0.35384615384615387,0.9555555555555556,0.51644908616188,2.0,65.0,391852.0,0.2001731450815412,0.07656384878092404,0.0,0.12360929630061715,0.0,1232.1875016519916,471.29707387970325,0.0,760.8904277722884,0.0,0.40470126476322693,1.0,0.5762097250356536,0.3384615384615385,1.0,0.5057471264367815
kpne-SAMN36766249,UNICYCLER,rfplasmid,gplascc,3.0,36.0,377957.0,0.21580815615689733,0.031626020116703395,0.04916696184603515,0.1319931602537701,0.0030220139403887344,1205.5738545630497,176.6731325430681,274.662481555077,737.3562974487706,16.88194301613413,0.4171373992279545,0.9532082656429466,0.5803190057018893,0.5,0.8222222222222222,0.6218487394957983,2.0,36.0,377957.0,0.2128573524869812,0.031626020116703395,0.04916696184603515,0.1320643705242427,0.0,1189.0897150488172,176.6731325430681,274.662481555077,737.7541009506722,0.0,0.4163833451953529,0.953945530364959,0.5797251129297021,0.5,0.8444444444444444,0.6280991735537189
kpne-SAMN36766249,UNICYCLER,plasclass,ground_truth,5.0,45.0,386564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,45.0,386564.0,0.04304429702047537,0.0,0.0,0.04304429702047537,0.0,251.52932234632203,0.0,0.0,251.52932234632203,0.0,0.8363349923945324,1.0,0.9108741007042225,0.8222222222222222,1.0,0.9024390243902439
kpne-SAMN36766249,UNICYCLER,plasgraph2,ground_truth,5.0,45.0,386564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,41.0,383083.0,0.10942324886502071,0.0,0.0,0.10942324886502071,0.0,627.2940206349706,0.0,0.0,627.2940206349706,0.0,0.46370368823466457,1.0,0.6336032244257384,0.6585365853658537,1.0,0.7941176470588235
kpne-SAMN36766249,UNICYCLER,mlplasmids,ground_truth,5.0,45.0,386564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,39.0,381877.0,0.1338579783100696,0.0,0.0,0.1338579783100696,0.0,760.8904277722884,0.0,0.0,760.8904277722884,0.0,0.4152724568381966,1.0,0.5868445398364357,0.5641025641025641,1.0,0.7213114754098361
kpne-SAMN36766249,UNICYCLER,rfplasmid,ground_truth,5.0,45.0,386564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,39.0,381877.0,0.13385797831006954,0.0,0.0,0.13385797831006954,0.0,760.8904277722884,0.0,0.0,760.8904277722884,0.0,0.4152724568381966,1.0,0.5868445398364357,0.5641025641025641,1.0,0.7213114754098361
kpne-SAMN36766249,UNICYCLER,plasclass,mobrecon,4.0,21.0,371511.0,0.13190389442757522,0.0,0.10660426744125703,0.025299626986318196,0.0,696.5275176773903,0.0,562.9311105400725,133.59640713731784,0.0,0.9519583538576247,0.9610594882089383,0.9564872718241995,0.8571428571428571,0.4666666666666667,0.60431654676259,4.0,21.0,371511.0,0.13190389442757522,0.0,0.10660426744125703,0.025299626986318196,0.0,696.5275176773903,0.0,562.9311105400725,133.59640713731784,0.0,0.9519583538576247,0.9610594882089383,0.9564872718241995,0.8571428571428571,0.4666666666666667,0.60431654676259
kpne-SAMN36766249,UNICYCLER,plasgraph2,mobrecon,4.0,21.0,371511.0,0.13190389442757522,0.0,0.10660426744125703,0.025299626986318196,0.0,696.5275176773903,0.0,562.9311105400725,133.59640713731784,0.0,0.9519583538576247,0.9610594882089383,0.9564872718241995,0.8571428571428571,0.4666666666666667,0.60431654676259,4.0,21.0,371511.0,0.13190389442757522,0.0,0.10660426744125703,0.025299626986318196,0.0,696.5275176773903,0.0,562.9311105400725,133.59640713731784,0.0,0.9519583538576247,0.9610594882089383,0.9564872718241995,0.8571428571428571,0.4666666666666667,0.60431654676259
kpne-SAMN36766249,UNICYCLER,mlplasmids,mobrecon,4.0,21.0,371511.0,0.13190389442757522,0.0,0.10660426744125703,0.025299626986318196,0.0,696.5275176773903,0.0,562.9311105400725,133.59640713731784,0.0,0.9519583538576247,0.9610594882089383,0.9564872718241995,0.8571428571428571,0.4666666666666667,0.60431654676259,2.0,21.0,371511.0,0.24851043407589693,0.0,0.10660426744125703,0.1419061666346399,0.0,1312.2763093159206,0.0,562.9311105400725,749.3451987758481,0.0,0.4179068722056682,0.9610594882089383,0.5825136511672709,0.5238095238095238,0.4666666666666667,0.4935897435897436
kpne-SAMN36766249,UNICYCLER,rfplasmid,mobrecon,4.0,21.0,371511.0,0.13190389442757522,0.0,0.10660426744125703,0.025299626986318196,0.0,696.5275176773903,0.0,562.9311105400725,133.59640713731784,0.0,0.9519583538576247,0.9610594882089383,0.9564872718241995,0.8571428571428571,0.4666666666666667,0.60431654676259,4.0,21.0,371511.0,0.13190389442757522,0.0,0.10660426744125703,0.025299626986318196,0.0,696.5275176773903,0.0,562.9311105400725,133.59640713731784,0.0,0.9519583538576247,0.9610594882089383,0.9564872718241995,0.8571428571428571,0.4666666666666667,0.60431654676259
kpne-SAMN36766249,UNICYCLER,plasclass,plasbinflow,7.0,264.0,5125577.0,,,,,,,,,,,0.11859503817814072,0.9210454155068759,0.21013306249995858,0.24242424242424243,0.8666666666666667,0.3788706739526412,2.0,90.0,2904151.0,0.5573458268983135,0.48633914748952534,0.0020367254999972906,0.06896995390879085,0.0,6143.382002742575,5360.706085382476,22.44994432064365,760.2259730394562,0.0,0.05460563173195884,0.9986962055442307,0.10354949603634517,0.23333333333333334,0.9777777777777777,0.3767584097859328
kpne-SAMN36766249,UNICYCLER,plasgraph2,plasbinflow,7.0,98.0,899259.0,0.14305473159817425,0.0466713304041945,0.052472854152284996,0.008259184663668527,0.035651362378026234,1304.697157366878,425.654932406724,478.5663702736747,75.32595834106593,325.1498963454133,0.6857735090780298,0.6911222979894661,0.6884375143878618,0.5816326530612245,0.6666666666666666,0.6212534059945504,2.0,38.0,334704.0,0.2206347547594711,0.037212917709949785,0.08850942939792167,0.09491240765159968,0.0,1192.9618624785965,201.20851616473976,478.5663702736747,513.186976040182,0.0,0.473800731392514,0.8412759594788961,0.6061960761237692,0.5789473684210527,0.8444444444444444,0.6869350862777321
kpne-SAMN36766249,UNICYCLER,mlplasmids,plasbinflow,4.0,64.0,568925.0,0.11395232802528626,0.015286938809143322,0.0,0.07282965016953435,0.025835739046608592,807.2498983168948,108.2942315712864,0.0,515.9326598467178,183.02300689889063,0.48124620995737577,0.9430055566477996,0.6372719497300849,0.515625,0.8666666666666667,0.6465712132629993,2.0,42.0,383076.0,0.14203074674078928,0.009435829489918767,0.0,0.1325949172508705,0.0,815.0375435579316,54.1471157856432,0.0,760.8904277722884,0.0,0.4139726842715284,1.0,0.5855455184904156,0.5238095238095238,1.0,0.6875000000000001
kpne-SAMN36766249,UNICYCLER,rfplasmid,plasbinflow,6.0,112.0,1130305.0,0.04884752223737761,0.016313112387768693,0.0021040321674824876,0.012936898996680464,0.017493478685445964,521.2012303702849,174.06029739555186,22.44994432064365,138.03622712896782,186.65476152512156,0.5765373063022813,0.9204944071356878,0.709002169015593,0.4732142857142857,0.8444444444444444,0.6065351603674145,2.0,41.0,382572.0,0.14639989205829798,0.009472889239779946,0.003927556120081862,0.13299944669843616,0.0,836.823033145743,54.1471157856432,22.44994432064365,760.2259730394562,0.0,0.4145180515040306,0.9986962055442307,0.585866726297152,0.5121951219512195,0.9777777777777777,0.6722444525281921
ecol-SAMN08768109,UNICYCLER,plasclass,gplascc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecol-SAMN08768109,UNICYCLER,plasgraph2,gplascc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecol-SAMN08768109,UNICYCLER,mlplasmids,gplascc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecol-SAMN08768109,UNICYCLER,rfplasmid,gplascc,1.0,17.0,110056.0,0.1433473542954556,0.0,0.1433473542954556,0.0,0.0,344.5666442994828,0.0,344.5666442994828,0.0,0.0,1.0,0.936391791171766,0.9671511678998893,1.0,0.4722222222222222,0.6415094339622641,1.0,17.0,110056.0,0.1433473542954556,0.0,0.1433473542954556,0.0,0.0,344.5666442994828,0.0,344.5666442994828,0.0,0.0,1.0,0.936391791171766,0.9671511678998893,1.0,0.4722222222222222,0.6415094339622641
ecol-SAMN08768109,UNICYCLER,plasclass,ground_truth,1.0,36.0,117532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,117532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ecol-SAMN08768109,UNICYCLER,plasgraph2,ground_truth,1.0,36.0,117532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,117532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ecol-SAMN08768109,UNICYCLER,mlplasmids,ground_truth,1.0,36.0,117532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,117532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ecol-SAMN08768109,UNICYCLER,rfplasmid,ground_truth,1.0,36.0,117532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,117532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ecol-SAMN08768109,UNICYCLER,plasclass,mobrecon,2.0,14.0,112964.0,0.19286006742207465,0.02956868056848648,0.16329138685358818,0.0,0.0,467.5167898082598,71.67815921162743,395.83863059663236,0.0,0.0,0.9771166035197054,0.9391399788993636,0.9577519783423573,0.8571428571428571,0.3333333333333333,0.48,2.0,14.0,112964.0,0.19286006742207465,0.02956868056848648,0.16329138685358818,0.0,0.0,467.5167898082598,71.67815921162743,395.83863059663236,0.0,0.0,0.9771166035197054,0.9391399788993636,0.9577519783423573,0.8571428571428571,0.3333333333333333,0.48
ecol-SAMN08768109,UNICYCLER,plasgraph2,mobrecon,2.0,14.0,112964.0,0.19286006742207465,0.02956868056848648,0.16329138685358818,0.0,0.0,467.5167898082598,71.67815921162743,395.83863059663236,0.0,0.0,0.9771166035197054,0.9391399788993636,0.9577519783423573,0.8571428571428571,0.3333333333333333,0.48,2.0,14.0,112964.0,0.19286006742207465,0.02956868056848648,0.16329138685358818,0.0,0.0,467.5167898082598,71.67815921162743,395.83863059663236,0.0,0.0,0.9771166035197054,0.9391399788993636,0.9577519783423573,0.8571428571428571,0.3333333333333333,0.48
ecol-SAMN08768109,UNICYCLER,mlplasmids,mobrecon,2.0,14.0,112964.0,0.19286006742207465,0.02956868056848648,0.16329138685358818,0.0,0.0,467.5167898082598,71.67815921162743,395.83863059663236,0.0,0.0,0.9771166035197054,0.9391399788993636,0.9577519783423573,0.8571428571428571,0.3333333333333333,0.48,1.0,14.0,112964.0,0.19286006742207465,0.02956868056848648,0.16329138685358818,0.0,0.0,467.5167898082598,71.67815921162743,395.83863059663236,0.0,0.0,0.9771166035197054,0.9391399788993636,0.9577519783423573,0.8571428571428571,0.3333333333333333,0.48
ecol-SAMN08768109,UNICYCLER,rfplasmid,mobrecon,2.0,14.0,112964.0,0.19286006742207465,0.02956868056848648,0.16329138685358818,0.0,0.0,467.5167898082598,71.67815921162743,395.83863059663236,0.0,0.0,0.9771166035197054,0.9391399788993636,0.9577519783423573,0.8571428571428571,0.3333333333333333,0.48,1.0,14.0,112964.0,0.19286006742207465,0.02956868056848648,0.16329138685358818,0.0,0.0,467.5167898082598,71.67815921162743,395.83863059663236,0.0,0.0,0.9771166035197054,0.9391399788993636,0.9577519783423573,0.8571428571428571,0.3333333333333333,0.48
ecol-SAMN08768109,UNICYCLER,plasclass,plasbinflow,23.0,1720.0,8253130.0,0.8483240598787303,0.8432257053565225,0.00022170924529426973,0.0,0.004876645276913483,48095.73038625478,47806.67918977133,12.569805089976535,0.0,276.48139139347586,0.06682979669531439,0.7294438961304155,0.12244178783814892,0.12441860465116279,0.8333333333333334,0.21651153379198704,1.0,373.0,2827496.0,0.8317888810710112,0.8310124329575639,0.0007764481134473698,0.0,0.0,13465.708693206823,13453.138888116846,12.569805089976535,0.0,0.0,0.04151164139577916,0.9986556852601844,0.07970993824167376,0.0938337801608579,0.9722222222222222,0.1711491442542787
ecol-SAMN08768109,UNICYCLER,plasgraph2,plasbinflow,7.0,319.0,1423035.0,0.5861725298668518,0.5660124148257326,0.012585387870769783,0.0,0.007574727170349268,6986.996933264674,6746.694539703929,150.01396683837947,0.0,90.28842672236567,0.18231596552438978,0.8502535479699146,0.3002505778310064,0.3824451410658307,0.8611111111111112,0.5296547860794062,1.0,93.0,733282.0,0.5316126272571718,0.5029127602106261,0.028699867046545688,0.0,0.0,2778.734790195475,2628.7208233570955,150.01396683837947,0.0,0.0,0.14739759055861182,0.919613381887486,0.2540719828305599,0.3548387096774194,0.9166666666666666,0.5116279069767442
ecol-SAMN08768109,UNICYCLER,mlplasmids,plasbinflow,6.0,10.0,100183.0,0.4946259453458603,0.0,0.26781743043662004,0.0,0.22680851490924028,1072.2150966421013,0.0,580.5556598072279,0.0,491.6594368348734,1.0,0.4263604805499779,0.5978299123733171,1.0,0.08333333333333333,0.15384615384615385,1.0,10.0,100183.0,0.26781743043662,0.0,0.26781743043662,0.0,0.0,580.5556598072279,0.0,580.5556598072279,0.0,0.0,1.0,0.8523891365755709,0.920313253565441,1.0,0.2777777777777778,0.4347826086956522
ecol-SAMN08768109,UNICYCLER,rfplasmid,plasbinflow,4.0,9.0,98648.0,0.4189461676939033,0.0,0.29602446158103013,0.0,0.12292170611287317,899.5052235209989,0.0,635.5841633493067,0.0,263.92106017169226,1.0,0.6295987475751285,0.7727040150368087,1.0,0.1388888888888889,0.24390243902439027,1.0,8.0,97467.0,0.30083966431165554,0.0,0.30083966431165554,0.0,0.0,635.5841633493067,0.0,635.5841633493067,0.0,0.0,1.0,0.8292805363645646,0.9066739845301606,1.0,0.2222222222222222,0.3636363636363636
efae-SAMN23424489,UNICYCLER,plasclass,gplascc,17.0,49.0,191590.0,0.27633167653635726,0.10434727993327535,0.13049008825429165,0.026859324101431353,0.014634984247358918,1286.384048415712,485.75928060159777,607.4597386398214,125.03599481749245,68.12903435680039,0.6499608539067802,0.7167977859211234,0.6817450973998537,0.673469387755102,0.64,0.656308266003729,2.0,49.0,191590.0,0.26169669228899833,0.10434727993327536,0.13049008825429165,0.026859324101431353,0.0,1218.2550140589115,485.7592806015978,607.4597386398214,125.03599481749245,0.0,0.6499608539067802,0.7215949568203367,0.6839072397077768,0.673469387755102,0.74,0.7051689286745597
efae-SAMN23424489,UNICYCLER,plasgraph2,gplascc,14.0,19.0,18256.0,0.7599442928818873,0.019480813266778096,0.6818253152006933,0.021606550782331296,0.037031613632084605,2183.7780998764742,55.9801208828672,1959.2951815325573,62.088646305101534,106.41415115594839,0.742988606485539,0.08520616046946672,0.1528799962452109,0.6842105263157895,0.16,0.2593516209476309,2.0,19.0,18256.0,0.726111620670922,0.0194808132667781,0.6818253152006933,0.024805492203450703,0.0,2086.5564359642112,55.980120882867205,1959.2951815325573,71.28113354878695,0.0,0.6758326029798423,0.09252492120031776,0.1627663070054184,0.631578947368421,0.32,0.4247787610619469
efae-SAMN23424489,UNICYCLER,mlplasmids,gplascc,24.0,56.0,205063.0,0.1635211102891411,0.06699141732254961,0.040887656917890446,0.03125750252952528,0.02438453351917576,802.0638049168922,328.58993544925596,200.5521465926438,153.31666576077106,119.60505711422132,0.7870361791254396,0.9426748327909181,0.8578533563655814,0.6428571428571429,0.68,0.6609071274298057,2.0,56.0,205063.0,0.13927059592533894,0.06699141732254962,0.04088765691789045,0.03139152168489884,0.0,683.1161058251341,328.58993544925596,200.5521465926438,153.97402378323426,0.0,0.786051115998498,0.9508853752914947,0.8606469081427564,0.625,0.86,0.7239057239057239
efae-SAMN23424489,UNICYCLER,rfplasmid,gplascc,2.0,42.0,253122.0,0.16344856952123893,0.09609765912519834,0.03714761941069335,0.03020329098534726,0.0,829.6907020669104,487.8068648756938,188.56717143044548,153.31666576077112,0.0,0.6617559911821177,0.9822156164313354,0.7907521830619164,0.7380952380952381,0.76,0.7488874761602035,2.0,42.0,253122.0,0.16344856952123893,0.09609765912519834,0.03714761941069335,0.03020329098534726,0.0,829.6907020669104,487.8068648756938,188.56717143044548,153.31666576077112,0.0,0.6617559911821177,0.9822156164313354,0.7907521830619164,0.7380952380952381,0.76,0.7488874761602035
efae-SAMN23424489,UNICYCLER,plasclass,ground_truth,3.0,50.0,195115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,50.0,195115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
efae-SAMN23424489,UNICYCLER,plasgraph2,ground_truth,3.0,50.0,195115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,49.0,194481.0,0.03223292216216194,0.0,0.0,0.03223292216216194,0.0,153.97402378323432,0.0,0.0,153.97402378323432,0.0,0.8780960607977129,1.0,0.9350917443751471,0.8571428571428571,1.0,0.923076923076923
efae-SAMN23424489,UNICYCLER,mlplasmids,ground_truth,3.0,50.0,195115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,50.0,195115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
efae-SAMN23424489,UNICYCLER,rfplasmid,ground_truth,3.0,50.0,195115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,50.0,195115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
efae-SAMN23424489,UNICYCLER,plasclass,mobrecon,4.0,22.0,163042.0,0.3234860166416436,0.007998022305167232,0.18600247735876252,0.014887330784187755,0.11459818619352607,1318.6803460849428,32.60368077380221,758.2331185827652,60.68772528279504,467.15582144558033,0.9708909360778204,0.38763293442328883,0.5540562234184341,0.8636363636363636,0.24,0.3756177924217463,4.0,22.0,163042.0,0.3234860166416436,0.007998022305167232,0.18600247735876252,0.014887330784187755,0.1145981861935261,1318.6803460849428,32.60368077380221,758.2331185827652,60.68772528279504,467.15582144558044,0.9708909360778204,0.38763293442328883,0.5540562234184341,0.8636363636363636,0.24,0.3756177924217463
efae-SAMN23424489,UNICYCLER,plasgraph2,mobrecon,4.0,22.0,163042.0,0.3234860166416436,0.007998022305167232,0.18600247735876252,0.014887330784187755,0.1145981861935261,1318.6803460849428,32.60368077380221,758.2331185827652,60.68772528279504,467.15582144558044,0.9708909360778204,0.38763293442328883,0.5540562234184341,0.8636363636363636,0.24,0.3756177924217463,4.0,22.0,163042.0,0.3234860166416436,0.007998022305167232,0.18600247735876252,0.014887330784187755,0.1145981861935261,1318.6803460849428,32.60368077380221,758.2331185827652,60.68772528279504,467.15582144558044,0.9708909360778204,0.38763293442328883,0.5540562234184341,0.8636363636363636,0.24,0.3756177924217463
efae-SAMN23424489,UNICYCLER,mlplasmids,mobrecon,4.0,22.0,163042.0,0.3234860166416436,0.007998022305167232,0.18600247735876252,0.014887330784187755,0.1145981861935261,1318.6803460849428,32.60368077380221,758.2331185827652,60.68772528279504,467.15582144558044,0.9708909360778204,0.38763293442328883,0.5540562234184341,0.8636363636363636,0.24,0.3756177924217463,4.0,22.0,163042.0,0.3234860166416436,0.007998022305167232,0.18600247735876252,0.014887330784187755,0.1145981861935261,1318.6803460849428,32.60368077380221,758.2331185827652,60.68772528279504,467.15582144558044,0.9708909360778204,0.38763293442328883,0.5540562234184341,0.8636363636363636,0.24,0.3756177924217463
efae-SAMN23424489,UNICYCLER,rfplasmid,mobrecon,4.0,22.0,163042.0,0.3234860166416436,0.007998022305167232,0.18600247735876252,0.014887330784187755,0.1145981861935261,1318.6803460849428,32.60368077380221,758.2331185827652,60.68772528279504,467.15582144558044,0.9708909360778204,0.38763293442328883,0.5540562234184341,0.8636363636363636,0.24,0.3756177924217463,4.0,22.0,163042.0,0.3234860166416436,0.007998022305167232,0.18600247735876252,0.014887330784187755,0.1145981861935261,1318.6803460849428,32.60368077380221,758.2331185827652,60.68772528279504,467.15582144558044,0.9708909360778204,0.38763293442328883,0.5540562234184341,0.8636363636363636,0.24,0.3756177924217463
efae-SAMN23424489,UNICYCLER,plasclass,plasbinflow,5.0,208.0,724423.0,,,,,,,,,,,0.4195863466510588,0.7178074468902955,0.5296005762469855,0.6346153846153846,0.8,0.7077747989276139,1.0,63.0,331335.0,0.2586279093259395,0.20203088954608042,0.03445105915699522,0.02214596062286379,0.0,1484.159493153954,1159.372410393141,197.70049810295035,127.08658465786232,0.0,0.502892842591335,0.9400148630294954,0.6552418352268905,0.6507936507936508,0.92,0.7623282134195635
efae-SAMN23424489,UNICYCLER,plasgraph2,plasbinflow,2.0,24.0,34932.0,0.6130827426739244,0.027590467143726392,0.5576480774510375,0.027844198079160543,0.0,1914.0756045803337,86.13884619954096,1741.0057512544515,86.93100712634129,0.0,0.7379193862361159,0.1740922020346975,0.28172012839773497,0.6666666666666666,0.4,0.5,2.0,24.0,34932.0,0.6130827426739244,0.027590467143726392,0.5576480774510375,0.027844198079160543,0.0,1914.0756045803337,86.13884619954096,1741.0057512544515,86.93100712634129,0.0,0.7379193862361159,0.1740922020346975,0.28172012839773497,0.6666666666666666,0.4,0.5
efae-SAMN23424489,UNICYCLER,mlplasmids,plasbinflow,6.0,96.0,1581281.0,,,,,,,,,,,0.1433432767484084,0.8795735848089589,0.2465126239016237,0.65625,0.7,0.6774193548387096,2.0,45.0,813752.0,0.26293678928734343,0.18489196192400695,0.05015487522897206,0.027889952134364408,0.0,1451.6136582870943,1020.7460810783735,276.89355342548646,153.97402378323426,0.0,0.1965414524326822,0.9444583963303693,0.32537291775848587,0.6666666666666666,0.76,0.7102803738317756
efae-SAMN23424489,UNICYCLER,rfplasmid,plasbinflow,5.0,101.0,387769.0,,,,,,,,,,,0.6234717060930606,0.8677344130384645,0.7255976863182854,0.801980198019802,0.7,0.7475280158206987,2.0,54.0,284080.0,0.1751518267805271,0.134291634952272,0.014047444297064003,0.026812747531191096,0.0,951.0433381315556,729.179747283985,76.27512976634355,145.58846108122714,0.0,0.6004540974373416,0.986121005560823,0.7464133241963683,0.7592592592592593,0.94,0.8400174367916303
