sample,assembler,classification,binning,merged.nb_bins,merged.nb_ctgs,merged.len_ctgs,merged.w.Precision,merged.w.Recall,merged.w.F1,merged.u.Precision,merged.u.Recall,merged.u.F1,merged.n.Cuts,merged.n.Joins,merged.n.Extra_ctgs,merged.n.Missing_ctgs,merged.n.Dissimilarity,merged.u.Cuts,merged.u.Joins,merged.u.Extra_ctgs,merged.u.Missing_ctgs,merged.u.Dissimilarity,unmerged.nb_bins,unmerged.nb_ctgs,unmerged.len_ctgs,unmerged.w.Precision,unmerged.w.Recall,unmerged.w.F1,unmerged.u.Precision,unmerged.u.Recall,unmerged.u.F1,unmerged.n.Cuts,unmerged.n.Joins,unmerged.n.Extra_ctgs,unmerged.n.Missing_ctgs,unmerged.n.Dissimilarity,unmerged.u.Cuts,unmerged.u.Joins,unmerged.u.Extra_ctgs,unmerged.u.Missing_ctgs,unmerged.u.Dissimilarity
ecol-SAMN25378667,SKESA,plasclass,mobrecon,9.0,53.0,176489.0,0.40290896316484315,0.47635244415255984,0.4365633878100224,0.39622641509433965,0.3,0.34146341463414637,0.0,0.0,0.34408602150537637,0.20430107526881722,0.5483870967741935,0.0,0.0,32.0,19.0,51.0,11,53,176489,0.40290896316484315,0.4582773797037807,0.4288132653922482,0.39622641509433965,0.275,0.32466619817287423,0.0,0.0,0.34408602150537637,0.20430107526881722,0.5483870967741935,0.0,0.0,32.0,19.0,51.0
ecol-SAMN25378667,SKESA,plasgraph2,mobrecon,9.0,53.0,176489.0,0.40290896316484315,0.47635244415255984,0.4365633878100224,0.39622641509433965,0.3,0.34146341463414637,0.0,0.0,0.34408602150537637,0.20430107526881722,0.5483870967741935,0.0,0.0,32.0,19.0,51.0,11,53,176489,0.40290896316484315,0.4582773797037807,0.4288132653922482,0.39622641509433965,0.275,0.32466619817287423,0.0,0.0,0.34408602150537637,0.20430107526881722,0.5483870967741935,0.0,0.0,32.0,19.0,51.0
ecol-SAMN25378667,SKESA,mlplasmids,mobrecon,8.0,53.0,176489.0,0.40290896316484315,0.6162577559082132,0.48725251488019344,0.39622641509433965,0.425,0.41010913268236654,0.0,0.0,0.34408602150537637,0.20430107526881722,0.5483870967741935,0.0,0.0,32.0,19.0,51.0,11,53,176489,0.40290896316484315,0.4582773797037807,0.4288132653922482,0.39622641509433965,0.275,0.32466619817287423,0.0,0.0,0.34408602150537637,0.20430107526881722,0.5483870967741935,0.0,0.0,32.0,19.0,51.0
ecol-SAMN25378667,SKESA,rfplasmid,mobrecon,8.0,53.0,176489.0,0.40290896316484315,0.6162577559082132,0.48725251488019344,0.39622641509433965,0.425,0.41010913268236654,0.0,0.0,0.34408602150537637,0.20430107526881722,0.5483870967741935,0.0,0.0,32.0,19.0,51.0,11,53,176489,0.40290896316484315,0.4582773797037807,0.4288132653922482,0.39622641509433965,0.275,0.32466619817287423,0.0,0.0,0.34408602150537637,0.20430107526881722,0.5483870967741935,0.0,0.0,32.0,19.0,51.0
ecol-SAMN25378667,SKESA,plasclass,ground_truth,4.0,40.0,102019.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40,102019,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN25378667,SKESA,plasgraph2,ground_truth,4.0,40.0,102019.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40,102019,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN25378667,SKESA,mlplasmids,ground_truth,4.0,40.0,102019.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40,102019,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN25378667,SKESA,rfplasmid,ground_truth,4.0,40.0,102019.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40,102019,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN14640123,UNICYCLER,plasclass,plasbinflow,4.0,322.0,2415118.0,0.09214498007964828,0.9274584965458923,0.16763505940909623,0.08695652173913043,0.8857142857142857,0.1583652618135377,0.0,0.0,0.8095238095238095,0.0028011204481792717,0.8123249299719888,0.0,0.0,289.0,1.0,290.0,23,1860,6948680,0.09836817928009349,0.8195757230563874,0.1756538094626852,0.07096774193548387,0.7714285714285715,0.12997811816192562,0.0,0.0,0.8970976253298153,0.0005277044854881266,0.8976253298153034,0.0,0.0,1700.0,1.0,1701.0
ecol-SAMN14640123,UNICYCLER,plasgraph2,plasbinflow,2.0,185.0,1252165.0,0.10911820726501699,0.698952760665453,0.188766767359748,0.15135135135135136,0.9714285714285714,0.26189821182943607,0.0,0.0,0.6909090909090909,0.004545454545454545,0.6954545454545454,0.0,0.0,152.0,1.0,153.0,10,646,2403194,0.18169652554059307,0.6065811496919782,0.27963163443626304,0.15789473684210525,0.8857142857142857,0.2680115273775216,0.0,0.0,0.7738619676945668,0.0014684287812041115,0.775330396475771,0.0,0.0,527.0,1.0,528.0
ecol-SAMN14640123,UNICYCLER,mlplasmids,plasbinflow,3.0,30.0,312974.0,0.7025343958284075,0.9898211271887372,0.8217935039181339,0.7333333333333333,0.8,0.7652173913043478,0.0,0.0,0.046153846153846156,0.1076923076923077,0.15384615384615385,0.0,0.0,3.0,7.0,10.0,9,92,664935,0.6608901621963049,0.900660770631174,0.7623675030676029,0.8152173913043478,0.7428571428571429,0.7773569862467611,0.0,0.0,0.07874015748031496,0.05511811023622047,0.13385826771653545,0.0,0.0,10.0,7.0,17.0
ecol-SAMN14640123,UNICYCLER,rfplasmid,plasbinflow,3.0,31.0,339540.0,0.6454556164222183,0.9790726847694291,0.7780079458221226,0.7096774193548387,0.7428571428571429,0.7258883248730965,0.0,0.0,0.09090909090909091,0.13636363636363635,0.22727272727272727,0.0,0.0,6.0,9.0,15.0,9,39,389734,0.7672232856255805,0.8624157438823682,0.8120392658936774,0.7435897435897436,0.5428571428571428,0.6275626423690206,0.0,0.0,0.10810810810810811,0.12162162162162163,0.22972972972972974,0.0,0.0,8.0,9.0,17.0
ecol-SAMN14640123,UNICYCLER,plasclass,gplascc,,,,,,,,,,,,,,,,,,,,80,204,503127,0.33989430104128776,0.8083101254101426,0.47855590654700836,0.14215686274509803,0.7428571428571429,0.23864535527773384,0.0,0.0,0.7112970711297071,0.02092050209205021,0.7322175732217573,0.0,0.0,170.0,5.0,175.0
ecol-SAMN14640123,UNICYCLER,plasgraph2,gplascc,,,,,,,,,,,,,,,,,,,,44,136,233793,0.35971992317990703,0.5121723664394212,0.4226178084242473,0.17647058823529413,0.7428571428571429,0.2851919561243144,0.0,0.0,0.6257309941520468,0.029239766081871343,0.6549707602339181,0.0,0.0,107.0,5.0,112.0
ecol-SAMN14640123,UNICYCLER,mlplasmids,gplascc,,,,,,,,,,,,,,,,,,,,100,202,329765,0.5139690385577609,0.8090509153298088,0.6286029471807577,0.12871287128712872,0.7428571428571429,0.21940928270042195,0.0,0.0,0.7215189873417721,0.02109704641350211,0.7426160337552743,0.0,0.0,171.0,5.0,176.0
ecol-SAMN14640123,UNICYCLER,rfplasmid,gplascc,3.0,30.0,289138.0,0.5768456584745001,0.8043196438617518,0.6718504929172513,0.6333333333333333,0.7142857142857143,0.6713780918727915,0.0,0.0,0.09230769230769231,0.15384615384615385,0.24615384615384617,0.0,0.0,6.0,10.0,16.0,3,30,289138,0.5768456584745001,0.8043196438617518,0.6718504929172513,0.6333333333333333,0.7142857142857143,0.6713780918727915,0.0,0.0,0.09230769230769231,0.15384615384615385,0.24615384615384617,0.0,0.0,6.0,10.0,16.0
ecol-SAMN14640123,UNICYCLER,plasclass,mobrecon,5.0,22.0,311134.0,0.9044977405233757,0.983363675436175,0.9422833848137079,0.9545454545454546,0.6,0.7368421052631579,0.0,0.0,0.017543859649122806,0.24561403508771928,0.2631578947368421,0.0,0.0,1.0,14.0,15.0,5,22,311134,0.9044977405233757,0.983363675436175,0.9422833848137079,0.9545454545454546,0.6,0.7368421052631579,0.0,0.0,0.017543859649122806,0.24561403508771928,0.2631578947368421,0.0,0.0,1.0,14.0,15.0
ecol-SAMN14640123,UNICYCLER,plasgraph2,mobrecon,5.0,22.0,311134.0,0.9044977405233757,0.983363675436175,0.9422833848137079,0.9545454545454546,0.6,0.7368421052631579,0.0,0.0,0.017543859649122806,0.24561403508771928,0.2631578947368421,0.0,0.0,1.0,14.0,15.0,5,22,311134,0.9044977405233757,0.983363675436175,0.9422833848137079,0.9545454545454546,0.6,0.7368421052631579,0.0,0.0,0.017543859649122806,0.24561403508771928,0.2631578947368421,0.0,0.0,1.0,14.0,15.0
ecol-SAMN14640123,UNICYCLER,mlplasmids,mobrecon,3.0,22.0,311134.0,0.7036260903662088,0.983363675436175,0.8203017616128844,0.7727272727272727,0.6,0.6754966887417219,0.0,0.0,0.017543859649122806,0.24561403508771928,0.2631578947368421,0.0,0.0,1.0,14.0,15.0,5,22,311134,0.9044977405233757,0.983363675436175,0.9422833848137079,0.9545454545454546,0.6,0.7368421052631579,0.0,0.0,0.017543859649122806,0.24561403508771928,0.2631578947368421,0.0,0.0,1.0,14.0,15.0
ecol-SAMN14640123,UNICYCLER,rfplasmid,mobrecon,3.0,22.0,311134.0,0.7036260903662088,0.983363675436175,0.8203017616128844,0.7727272727272727,0.6,0.6754966887417219,0.0,0.0,0.017543859649122806,0.24561403508771928,0.2631578947368421,0.0,0.0,1.0,14.0,15.0,5,22,311134,0.9044977405233757,0.983363675436175,0.9422833848137079,0.9545454545454546,0.6,0.7368421052631579,0.0,0.0,0.017543859649122806,0.24561403508771928,0.2631578947368421,0.0,0.0,1.0,14.0,15.0
ecol-SAMN14640123,UNICYCLER,plasclass,ground_truth,4.0,35.0,286181.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,35,286181,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN14640123,UNICYCLER,plasgraph2,ground_truth,4.0,35.0,286181.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,35,286181,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN14640123,UNICYCLER,mlplasmids,ground_truth,3.0,34.0,285414.0,0.7805783878856678,1.0,0.8767694735557908,0.8529411764705882,1.0,0.9206349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,35,286181,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN14640123,UNICYCLER,rfplasmid,ground_truth,3.0,34.0,285414.0,0.7805783878856678,1.0,0.8767694735557908,0.8529411764705882,1.0,0.9206349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,35,286181,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efae-SAMN10863493,SKESA,plasclass,plasbinflow,4.0,318.0,1922522.0,0.13489520536045882,0.9664915410508628,0.23674712871569792,0.29559748427672955,0.9320388349514563,0.4488435712509326,0.0,0.0,0.5106888361045131,0.0166270783847981,0.5273159144893111,0.0,0.0,215.0,7.0,222.0,28,1097,3928759,0.2873388263316737,0.7897837935154421,0.42137365626341544,0.3637192342752963,0.7378640776699029,0.4872538543733781,0.0,0.0,0.56,0.005833333333333334,0.5658333333333333,0.0,0.0,672.0,7.0,679.0
efae-SAMN10863493,SKESA,plasgraph2,plasbinflow,7.0,271.0,1333232.0,0.211164298486685,0.9852152517498922,0.34778643191119335,0.35793357933579334,0.9805825242718447,0.5244365933301215,0.0,0.0,0.44385026737967914,0.00267379679144385,0.446524064171123,0.0,0.0,166.0,1.0,167.0,38,1368,3954599,0.38771238246912015,0.9065860325046237,0.5431431059625075,0.43494152046783624,0.9223300970873787,0.5911265654004026,0.0,0.0,0.5057783820530252,0.0006798096532970768,0.5064581917063222,0.0,0.0,744.0,1.0,745.0
efae-SAMN10863493,SKESA,mlplasmids,plasbinflow,5.0,155.0,343528.0,0.7224884143359493,0.7662945929284167,0.7437470237873998,0.5225806451612903,0.8446601941747572,0.6456844420010994,0.0,0.0,0.2713178294573643,0.05813953488372093,0.32945736434108525,0.0,0.0,70.0,15.0,85.0,22,514,1073511,0.7903142119642929,0.7081703464868492,0.7469907996899557,0.6011673151750972,0.7669902912621359,0.6740297930501291,0.0,0.0,0.31766612641815234,0.024311183144246355,0.3419773095623987,0.0,0.0,196.0,15.0,211.0
efae-SAMN10863493,SKESA,rfplasmid,plasbinflow,4.0,165.0,456984.0,0.536150062146596,0.9112287707927571,0.6750898257896163,0.49696969696969695,0.8737864077669902,0.6335851648351648,0.0,0.0,0.2873134328358209,0.04477611940298507,0.332089552238806,0.0,0.0,77.0,12.0,89.0,25,529,1317694,0.7136710040419095,0.8494983551285619,0.7756835054114382,0.5708884688090737,0.8058252427184466,0.6683108261234719,0.0,0.0,0.33544303797468356,0.0189873417721519,0.35443037974683544,0.0,0.0,212.0,12.0,224.0
efae-SAMN10863493,SKESA,plasclass,gplascc,,,,,,,,,,,,,,,,,,,,30,172,491506,0.40147017533865303,0.7892600533560288,0.5322185737335263,0.38953488372093026,0.6893203883495146,0.49777638256683937,0.0,0.0,0.3563636363636364,0.09454545454545454,0.4509090909090909,0.0,0.0,98.0,26.0,124.0
efae-SAMN10863493,SKESA,plasgraph2,gplascc,,,,,,,,,,,,,,,,,,,,28,193,472901,0.6162516044584384,0.5630424938760591,0.5884466660512109,0.46632124352331605,0.47572815533980584,0.4709777326854275,0.0,0.0,0.32094594594594594,0.04391891891891892,0.36486486486486486,0.0,0.0,95.0,13.0,108.0
efae-SAMN10863493,SKESA,mlplasmids,gplascc,,,,,,,,,,,,,,,,,,,,47,167,307881,0.7911400833438894,0.725710186200538,0.7570139633711381,0.49700598802395207,0.7766990291262136,0.6061435939568214,0.0,0.0,0.2962962962962963,0.04814814814814815,0.34444444444444444,0.0,0.0,80.0,13.0,93.0
efae-SAMN10863493,SKESA,rfplasmid,gplascc,8.0,143.0,438020.0,0.6321766129400485,0.7584930468038211,0.6895980823444883,0.5034965034965035,0.7184466019417476,0.5920657850872321,0.0,0.0,0.26422764227642276,0.0975609756097561,0.3617886178861789,0.0,0.0,65.0,24.0,89.0,14,156,445466,0.6353481522720028,0.4840231973245607,0.5494570576382578,0.5,0.46601941747572817,0.4824120603015076,0.0,0.0,0.277992277992278,0.09266409266409266,0.37065637065637064,0.0,0.0,72.0,24.0,96.0
efae-SAMN10863493,SKESA,plasclass,mobrecon,9.0,63.0,377504.0,0.8319885352208188,0.8678538110280037,0.8495428092097917,0.8253968253968254,0.5145631067961165,0.6339275445658424,0.0,0.0,0.060240963855421686,0.29518072289156627,0.35542168674698793,0.0,0.0,10.0,49.0,59.0,9,63,377504,0.8319885352208188,0.8678538110280037,0.8495428092097917,0.8253968253968254,0.5145631067961165,0.6339275445658424,0.0,0.0,0.060240963855421686,0.29518072289156627,0.35542168674698793,0.0,0.0,10.0,49.0,59.0
efae-SAMN10863493,SKESA,plasgraph2,mobrecon,9.0,63.0,377504.0,0.8319885352208188,0.8678538110280037,0.8495428092097917,0.8253968253968254,0.5145631067961165,0.6339275445658424,0.0,0.0,0.060240963855421686,0.29518072289156627,0.35542168674698793,0.0,0.0,10.0,49.0,59.0,9,63,377504,0.8319885352208188,0.8678538110280037,0.8495428092097917,0.8253968253968254,0.5145631067961165,0.6339275445658424,0.0,0.0,0.060240963855421686,0.29518072289156627,0.35542168674698793,0.0,0.0,10.0,49.0,59.0
efae-SAMN10863493,SKESA,mlplasmids,mobrecon,7.0,63.0,377504.0,0.6244304696109181,0.8718527853701915,0.7276850053463557,0.7619047619047619,0.5242718446601942,0.6211358734723221,0.0,0.0,0.060240963855421686,0.29518072289156627,0.35542168674698793,0.0,0.0,10.0,49.0,59.0,9,63,377504,0.8319885352208188,0.8678538110280037,0.8495428092097917,0.8253968253968254,0.5145631067961165,0.6339275445658424,0.0,0.0,0.060240963855421686,0.29518072289156627,0.35542168674698793,0.0,0.0,10.0,49.0,59.0
efae-SAMN10863493,SKESA,rfplasmid,mobrecon,9.0,63.0,377504.0,0.8319885352208188,0.8678538110280037,0.8495428092097917,0.8253968253968254,0.5145631067961165,0.6339275445658424,0.0,0.0,0.060240963855421686,0.29518072289156627,0.35542168674698793,0.0,0.0,10.0,49.0,59.0,9,63,377504,0.8319885352208188,0.8678538110280037,0.8495428092097917,0.8253968253968254,0.5145631067961165,0.6339275445658424,0.0,0.0,0.060240963855421686,0.29518072289156627,0.35542168674698793,0.0,0.0,10.0,49.0,59.0
efae-SAMN10863493,SKESA,plasclass,ground_truth,7.0,103.0,366594.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,103,366594,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efae-SAMN10863493,SKESA,plasgraph2,ground_truth,7.0,103.0,366594.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,103,366594,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efae-SAMN10863493,SKESA,mlplasmids,ground_truth,5.0,101.0,365344.0,0.9105637426644477,1.0,0.9531885509295672,0.9603960396039604,1.0,0.9797979797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,103,366594,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efae-SAMN10863493,SKESA,rfplasmid,ground_truth,5.0,101.0,365344.0,0.9105637426644477,1.0,0.9531885509295672,0.9603960396039604,1.0,0.9797979797979798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,103,366594,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN34360959,SKESA,plasclass,plasbinflow,7.0,50.0,409650.0,0.33298913706822897,0.5201500355308752,0.40603999216157116,0.42,0.5714285714285714,0.48414985590778103,0.0,0.0,0.4084507042253521,0.028169014084507043,0.43661971830985913,0.0,0.0,29.0,2.0,31.0,15,70,535691,0.2692186353700174,0.2594193449132241,0.26422816608334443,0.35714285714285715,0.2857142857142857,0.3174603174603175,0.0,0.0,0.4945054945054945,0.02197802197802198,0.5164835164835165,0.0,0.0,45.0,2.0,47.0
ecol-SAMN34360959,SKESA,plasgraph2,plasbinflow,5.0,13.0,96230.0,0.9509716304686688,0.27514084145903694,0.42679793347090167,0.9230769230769231,0.2857142857142857,0.43636363636363634,0.0,0.0,0.029411764705882353,0.29411764705882354,0.3235294117647059,0.0,0.0,1.0,10.0,11.0,7,13,96230,0.9509716304686688,0.256393726053289,0.40389292005066596,0.9230769230769231,0.23809523809523808,0.3785488958990536,0.0,0.0,0.029411764705882353,0.29411764705882354,0.3235294117647059,0.0,0.0,1.0,10.0,11.0
ecol-SAMN34360959,SKESA,mlplasmids,plasbinflow,5.0,11.0,99891.0,1.0,0.3416898044702969,0.5093424774218912,1.0,0.2857142857142857,0.4444444444444445,0.0,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,10.0,10.0,8,11,99891,1.0,0.256393726053289,0.4081423215295716,1.0,0.09523809523809523,0.17391304347826084,0.0,0.0,0.0,0.3125,0.3125,0.0,0.0,0.0,10.0,10.0
ecol-SAMN34360959,SKESA,rfplasmid,plasbinflow,5.0,15.0,132442.0,1.0,0.5801569219273119,0.7343029212816364,1.0,0.47619047619047616,0.6451612903225806,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,6.0,6.0,9,16,132900,1.0,0.256393726053289,0.4081423215295716,1.0,0.23809523809523808,0.3846153846153846,0.0,0.0,0.0,0.16216216216216217,0.16216216216216217,0.0,0.0,0.0,6.0,6.0
ecol-SAMN34360959,SKESA,plasclass,gplascc,5.0,35.0,166985.0,0.5883522472078331,0.36912550091208124,0.4536414937888269,0.45714285714285713,0.5714285714285714,0.5079365079365079,0.0,0.0,0.3392857142857143,0.08928571428571429,0.42857142857142855,0.0,0.0,19.0,5.0,24.0,12,35,166985,0.5883522472078331,0.21912659980512963,0.31932385076160363,0.45714285714285713,0.2857142857142857,0.3516483516483516,0.0,0.0,0.3392857142857143,0.08928571428571429,0.42857142857142855,0.0,0.0,19.0,5.0,24.0
ecol-SAMN34360959,SKESA,plasgraph2,gplascc,4.0,15.0,88113.0,0.9803320735873253,0.3113310525197618,0.47258113995818885,0.7333333333333333,0.38095238095238093,0.5014245014245013,0.0,0.0,0.1111111111111111,0.2777777777777778,0.3888888888888889,0.0,0.0,4.0,10.0,14.0,8,15,88113,0.9803320735873253,0.290532670090329,0.44822786426555666,0.7333333333333333,0.3333333333333333,0.45833333333333326,0.0,0.0,0.1111111111111111,0.2777777777777778,0.3888888888888889,0.0,0.0,4.0,10.0,14.0
ecol-SAMN34360959,SKESA,mlplasmids,gplascc,5.0,24.0,98713.0,0.7642559743904045,0.21690683584735643,0.33790996448854393,0.5416666666666666,0.42857142857142855,0.4785276073619632,0.0,0.0,0.24444444444444444,0.17777777777777778,0.4222222222222222,0.0,0.0,11.0,8.0,19.0,15,24,98713,0.7642559743904045,0.21690683584735643,0.33790996448854393,0.5416666666666666,0.19047619047619047,0.28184281842818426,0.0,0.0,0.24444444444444444,0.17777777777777778,0.4222222222222222,0.0,0.0,11.0,8.0,19.0
ecol-SAMN34360959,SKESA,rfplasmid,gplascc,5.0,13.0,95408.0,1.0,0.3483344444363045,0.5166884905650125,1.0,0.42857142857142855,0.6,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,8.0,8.0,7,13,95408,1.0,0.290532670090329,0.450252328861994,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,8.0,8.0
ecol-SAMN34360959,SKESA,plasclass,mobrecon,2.0,18.0,157315.0,0.8550742141563106,0.9545131537497894,0.9020615410118343,0.8333333333333334,0.6666666666666666,0.7407407407407408,0.0,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,3.0,6.0,9.0,2,18,157315,0.8550742141563106,0.9545131537497894,0.9020615410118343,0.8333333333333334,0.6666666666666666,0.7407407407407408,0.0,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,3.0,6.0,9.0
ecol-SAMN34360959,SKESA,plasgraph2,mobrecon,2.0,18.0,157315.0,0.8550742141563106,0.9545131537497894,0.9020615410118343,0.8333333333333334,0.6666666666666666,0.7407407407407408,0.0,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,3.0,6.0,9.0,2,18,157315,0.8550742141563106,0.9545131537497894,0.9020615410118343,0.8333333333333334,0.6666666666666666,0.7407407407407408,0.0,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,3.0,6.0,9.0
ecol-SAMN34360959,SKESA,mlplasmids,mobrecon,1.0,18.0,157315.0,0.8550742141563106,0.9854579819928059,0.9156478884744192,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.0,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,3.0,6.0,9.0,2,18,157315,0.8550742141563106,0.9545131537497894,0.9020615410118343,0.8333333333333334,0.6666666666666666,0.7407407407407408,0.0,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,3.0,6.0,9.0
ecol-SAMN34360959,SKESA,rfplasmid,mobrecon,2.0,18.0,157315.0,0.8550742141563106,0.9545131537497894,0.9020615410118343,0.8333333333333334,0.6666666666666666,0.7407407407407408,0.0,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,3.0,6.0,9.0,2,18,157315,0.8550742141563106,0.9545131537497894,0.9020615410118343,0.8333333333333334,0.6666666666666666,0.7407407407407408,0.0,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,3.0,6.0,9.0
ecol-SAMN34360959,SKESA,plasclass,ground_truth,1.0,21.0,136501.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,136501,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN34360959,SKESA,plasgraph2,ground_truth,1.0,21.0,136501.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,136501,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN34360959,SKESA,mlplasmids,ground_truth,1.0,21.0,136501.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,136501,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN34360959,SKESA,rfplasmid,ground_truth,1.0,21.0,136501.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,136501,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecol-SAMN12603262,UNICYCLER,plasclass,plasbinflow,1.0,17.0,25854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.05555555555555555,1.0,0.0,0.0,17.0,1.0,18.0,1,17,25854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.05555555555555555,1.0,0.0,0.0,17.0,1.0,18.0
ecol-SAMN12603262,UNICYCLER,plasgraph2,plasbinflow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
ecol-SAMN12603262,UNICYCLER,mlplasmids,plasbinflow,1.0,1.0,64997.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,64997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
